y,z
0.0104584,0.000784589
0.0106187,0.000799547
0.010885,0.00082496
0.0115368,0.000890213
0.0126502,0.00101167
0.0136105,0.00112657
0.0135496,0.001119
0.0130986,0.00106415
0.012821,0.00103141
0.0126685,0.00101377
0.0123374,0.000976273
0.0121265,0.000952965
0.0123697,0.000979883
0.0130156,0.00105428
0.0134438,0.00110594
0.0136002,0.00112528
0.0140161,0.00117793
0.0150207,0.00131242
0.0160637,0.00146304
0.016562,0.00153895
0.0165235,0.001533
0.0154458,0.00137245
0.0135801,0.00112278
0.0118321,0.000921194
0.0106864,0.00080594
0.00995764,0.000739542
0.00942189,0.000693818
0.00905875,0.00066371
0.00919049,0.00067459
0.00954015,0.000703735
0.009557,0.000705154
0.00914775,0.000671056
0.00885732,0.00064715
0.00886533,0.000647806
0.00906347,0.000664099
0.00927375,0.000681488
0.00906108,0.000663902
0.00862567,0.000628211
0.00869451,0.000633827
0.0091234,0.000669045
0.00986285,0.000731285
0.0109029,0.000826697
0.0118702,0.000925258
0.0130363,0.00105673
0.0144058,0.00122887
0.0153816,0.00136326
0.0161514,0.00147621
0.0171987,0.00163972
0.0180333,0.00177818
0.0174969,0.00168836
0.0162892,0.00149708
0.0148666,0.00129112
0.0135528,0.0011194
0.0129247,0.00104354
0.0130692,0.00106064
0.0134092,0.00110171
0.0130419,0.00105739
0.0126158,0.00100773
0.0130349,0.00105656
0.0141769,0.00119876
0.0141191,0.00119125
0.0136283,0.00112878
0.0135979,0.001125
0.0139469,0.00116905
0.0141833,0.00119959
0.013603,0.00112563
0.0123182,0.000974133
0.0114117,0.000877356
0.0105526,0.000793346
0.00979452,0.000725382
0.00935198,0.000687989
0.00912376,0.000669074
0.00896782,0.000656223
0.00881247,0.000643475
0.00858849,0.000625181
0.00799871,0.000577498
0.00739019,0.000529035
0.00723805,0.000517035
0.00760794,0.00054629
0.00819359,0.000593176
0.00871016,0.000635106
0.00907188,0.000664792
0.00927717,0.000681772
0.00949957,0.000700324
0.00966467,0.000714271
0.00936479,0.000689055
0.00901413,0.000660034
0.00908951,0.000666247
0.00973132,0.000719957
0.0104084,0.000779984
0.0107207,0.000809201
0.010896,0.000826026
0.011514,0.000887859
0.0126683,0.00101375
0.0140527,0.00118265
0.015308,0.00135278
0.0167302,0.00156517
0.0179652,0.0017666
0.0190818,0.00196243
0.0204639,0.00222294
0.0219082,0.0025168
0.0227501,0.00269834
0.0228235,0.00271453
0.0224308,0.00262859
0.0219815,0.0025323
0.0214889,0.0024292
0.0205975,0.0022492
0.0189868,0.00194526
0.0169257,0.001596
0.0151739,0.00133383
0.0135453,0.00111847
0.0120009,0.000939306
0.0105337,0.000791584
0.00927969,0.000681981
0.0083911,0.000609144
0.0079077,0.000570202
0.007665,0.000550828
0.007536,0.000540579
0.00783546,0.000564423
0.00829811,0.000601616
0.00850185,0.000618133
0.00846715,0.000615314
0.00848973,0.000617147
0.0086851,0.000633059
0.00879656,0.000642171
0.00838811,0.000608902
0.00805661,0.000582148
0.00825892,0.000598449
0.0089623,0.000655769
0.00983948,0.000729261
0.011311,0.000867121
0.0142576,0.00120932
0.0175567,0.00169822
0.0203882,0.00220816
0.0225456,0.00265355
0.0238808,0.00295415
0.0248459,0.00318343
0.0253768,0.00331389
0.0253738,0.00331312
0.0250547,0.00323435
0.0246454,0.00313496
0.0242646,0.0030441
0.0238519,0.00294744
0.0233318,0.00282823
0.0228201,0.00271379
0.0223836,0.00261837
0.0219268,0.00252072
0.0215686,0.0024457
0.0212188,0.00237378
0.0204221,0.00221478
0.0184905,0.00185711
0.0157554,0.00141734
0.0133516,0.00109467
0.0110815,0.000844177
0.00908161,0.000665595
0.00774178,0.000556945
0.00678379,0.000481484
0.00568535,0.000397241
0.00458661,0.00031541
0.00360652,0.000244469
0.00279676,0.000187317
0.0025795,0.000172208
0.00268249,0.000179358
0.00268427,0.000179482
0.00243088,0.000161927
0.00187604,0.000123939
0.00108927,7.11E-05
0.000248993,1.61E-05
0.000231215,1.50E-05
0.000648537,4.21E-05
0.00133823,8.77E-05
0.00234327,0.000155888
0.00340565,0.000230168
0.00447545,0.000307266
0.00552855,0.000385414
0.00646714,0.00045695
0.00715361,0.000510395
0.00779654,0.000561313
0.00865168,0.000630332
0.00921399,0.000676535
0.00985471,0.00073058
0.0111308,0.000849066
0.012991,0.00105137
0.0157801,0.00142097
0.0184202,0.00184483
0.0200666,0.002146
0.0213995,0.00241076
0.0225378,0.00265185
0.0233672,0.00283625
0.0237035,0.00291312
0.0233232,0.00282628
0.0223672,0.00261483
0.0213402,0.00239859
0.02072,0.00227344
0.0204897,0.00222801
0.020323,0.00219546
0.019831,0.00210114
0.0185282,0.0018637
0.0169767,0.00160411
0.0157607,0.00141812
0.0146499,0.00126157
0.0139063,0.00116386
0.0134039,0.00110105
0.0128187,0.00103114
0.0120469,0.000944286
0.0112485,0.000860824
0.0107912,0.000815929
0.0109742,0.000833644
0.0116137,0.000898203
0.0122343,0.000964821
0.0125462,0.00099979
0.0129233,0.00104339
0.013451,0.00110683
0.0139654,0.00117142
0.0141963,0.00120129
0.0139553,0.00117012
0.0132456,0.0010818
0.0124282,0.000986436
0.012003,0.000939534
0.0120535,0.000945008
0.0123922,0.000982403
0.012627,0.001009
0.0124013,0.000983417
0.0116174,0.000898587
0.0106359,0.000801165
0.0100409,0.000746859
0.0104153,0.000780616
0.0114658,0.000882901
0.0125026,0.000994841
0.0132222,0.00107897
0.0136114,0.00112668
0.0136258,0.00112848
0.0129342,0.00104467
0.0113388,0.000869942
0.00992916,0.000737053
0.00930679,0.00068423
0.00927356,0.000681472
0.0091317,0.000669729
0.00886746,0.000647981
0.00880896,0.000643187
0.00902597,0.000661009
0.00938993,0.000691151
0.00984157,0.000729442
0.010339,0.000773621
0.0105055,0.000788954
0.0102031,0.00076131
0.00984864,0.000730055
0.00996095,0.000739832
0.00986112,0.000731135
0.00964491,0.000712591
0.00976733,0.000723044
0.00972374,0.000719308
0.00947249,0.000698052
0.00914017,0.00067043
0.00873541,0.000637169
0.00835166,0.000605949
0.0082496,0.000597696
0.00850717,0.000618564
0.00874485,0.000637941
0.00889514,0.000650252
0.00904623,0.000662678
0.00925561,0.000679984
0.00936528,0.000689096
0.00919448,0.00067492
0.00880819,0.000643124
0.00852058,0.000619655
0.00837485,0.000607827
0.00818405,0.000592406
0.00785932,0.000566331
0.00767326,0.000551486
0.0077627,0.000558612
0.00794775,0.000573411
0.00792248,0.000571386
0.00805745,0.000582215
0.0084156,0.000611131
0.00866145,0.000631129
0.0085401,0.000621242
0.00847791,0.000616187
0.00883618,0.000645417
0.00970964,0.000718103
0.0109283,0.000829161
0.0125559,0.00100089
0.0147444,0.00127439
0.0167765,0.00157243
0.0174784,0.00168532
0.0171789,0.00163652
0.016749,0.00156811
0.0164987,0.00152918
0.0164113,0.00151573
0.0160515,0.0014612
0.0149891,0.00130803
0.0142733,0.00121138
0.0140167,0.00117801
0.0138953,0.00116246
0.0143671,0.00122375
0.0152495,0.00134449
0.0162367,0.0014891
0.0172424,0.00164678
0.0183313,0.00182938
0.0187444,0.00190189
0.0182653,0.00181796
0.0179163,0.00175833
0.0177167,0.00172481
0.0174116,0.00167434
0.0168865,0.00158978
0.0160785,0.00146526
0.0149402,0.00130126
0.0132665,0.00108433
0.0112961,0.000865614
0.0100743,0.000749813
0.00964206,0.00071235
0.00970633,0.000717821
0.0100515,0.000747795
0.0105453,0.000792666
0.0105908,0.00079692
0.00974684,0.000721286
0.0087257,0.000636376
0.00791336,0.000570655
0.00733962,0.000525041
0.00689708,0.000490311
